origin,destination,original_origin,original_destination,demand,pi_w,protected_demand,unprotected_demand,origin_protected_share,destination_protected_share,generation_method,generation_seed
21,12,414,404,3.000000,0.32123567,0.96370701,2.03629299,0.33353233,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,13,414,405,3.000000,0.43112262,1.29336787,1.70663213,0.33353233,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,14,414,406,8.000000,0.19611540,1.56892322,6.43107678,0.33353233,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,15,414,407,2.000000,0.25226477,0.50452953,1.49547047,0.33353233,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,16,414,408,1.000000,0.28799546,0.28799546,0.71200454,0.33353233,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,17,414,409,2.000000,0.24427759,0.48855519,1.51144481,0.33353233,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,18,414,410,3.000000,0.33891062,1.01673187,1.98326813,0.33353233,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,19,414,412,7.000000,0.30231481,2.11620366,4.88379634,0.33353233,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,20,414,413,7.000000,0.29349394,2.05445761,4.94554239,0.33353233,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,22,414,415,4.000000,0.56376405,2.25505619,1.74494381,0.33353233,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,23,414,416,1.000000,0.32136192,0.32136192,0.67863808,0.33353233,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,25,414,418,2.000000,0.41044958,0.82089915,1.17910085,0.33353233,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,26,414,419,15.000000,0.47503750,7.12556252,7.87443748,0.33353233,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,27,414,420,5.000000,0.41239626,2.06198132,2.93801868,0.33353233,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,28,414,421,8.000000,0.21109019,1.68872151,6.31127849,0.33353233,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,29,414,423,2.000000,0.31209751,0.62419502,1.37580498,0.33353233,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,30,414,424,1.000000,0.32866251,0.32866251,0.67133749,0.33353233,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,1,415,392,1.000000,0.81479195,0.81479195,0.18520805,0.85454955,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,3,415,394,2.000000,0.53095973,1.06191947,0.93808053,0.85454955,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,4,415,395,2.000000,0.57358258,1.14716517,0.85283483,0.85454955,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,5,415,396,1.000000,0.58861768,0.58861768,0.41138232,0.85454955,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,6,415,397,2.000000,0.54316497,1.08632995,0.91367005,0.85454955,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,7,415,398,1.000000,0.76001343,0.76001343,0.23998657,0.85454955,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,8,415,399,4.000000,0.72374424,2.89497694,1.10502306,0.85454955,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,10,415,402,4.000000,0.58622282,2.34489127,1.65510873,0.85454955,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,11,415,403,4.000000,0.54543447,2.18173788,1.81826212,0.85454955,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,12,415,404,3.000000,0.53086131,1.59258394,1.40741606,0.85454955,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,13,415,405,7.000000,0.70172818,4.91209724,2.08790276,0.85454955,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,14,415,406,18.000000,0.44103733,7.93867202,10.06132798,0.85454955,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,15,415,407,1.000000,0.52820825,0.52820825,0.47179175,0.85454955,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,16,415,408,1.000000,0.54544003,0.54544003,0.45455997,0.85454955,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,17,415,409,1.000000,0.51829813,0.51829813,0.48170187,0.85454955,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,18,415,410,2.000000,0.55860572,1.11721145,0.88278855,0.85454955,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,19,415,412,5.000000,0.53772469,2.68862347,2.31137653,0.85454955,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,20,415,413,5.000000,0.54130409,2.70652043,2.29347957,0.85454955,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,21,415,414,3.000000,0.55203397,1.65610192,1.34389808,0.85454955,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,23,415,416,2.000000,0.56869168,1.13738337,0.86261663,0.85454955,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,24,415,417,1.000000,0.55728997,0.55728997,0.44271003,0.85454955,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,25,415,418,3.000000,0.65974060,1.97922181,1.02077819,0.85454955,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,26,415,419,16.000000,0.75197202,12.03155229,3.96844771,0.85454955,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,27,415,420,7.000000,0.65057692,4.55403841,2.44596159,0.85454955,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,28,415,421,9.000000,0.51676632,4.65089684,4.34910316,0.85454955,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
22,29,415,423,2.000000,0.56109809,1.12219618,0.87780382,0.85454955,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,6,416,397,1.000000,0.23352911,0.23352911,0.76647089,0.25559332,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,8,416,399,1.000000,0.41514063,0.41514063,0.58485937,0.25559332,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,10,416,402,2.000000,0.26446091,0.52892182,1.47107818,0.25559332,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,11,416,403,2.000000,0.26644995,0.53289990,1.46710010,0.25559332,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,12,416,404,9.000000,0.27289442,2.45604980,6.54395020,0.25559332,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,13,416,405,11.000000,0.36738325,4.04121572,6.95878428,0.25559332,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,14,416,406,5.000000,0.11172198,0.55860989,4.44139011,0.25559332,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,19,416,412,1.000000,0.32030003,0.32030003,0.67969997,0.25559332,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,20,416,413,6.000000,0.23006265,1.38037590,4.61962410,0.25559332,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,21,416,414,2.000000,0.29755947,0.59511894,1.40488106,0.25559332,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,22,416,415,3.000000,0.52169088,1.56507264,1.43492736,0.25559332,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,24,416,417,4.000000,0.28454841,1.13819363,2.86180637,0.25559332,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,25,416,418,1.000000,0.37692748,0.37692748,0.62307252,0.25559332,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
23,26,416,419,5.000000,0.43643253,2.18216264,2.81783736,0.25559332,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,8,417,399,1.000000,0.34142900,0.34142900,0.65857100,0.23797094,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,10,417,402,1.000000,0.21105163,0.21105163,0.78894837,0.23797094,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,12,417,404,1.000000,0.21402750,0.21402750,0.78597250,0.23797094,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,13,417,405,3.000000,0.36990885,1.10972654,1.89027346,0.23797094,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,14,417,406,3.000000,0.14854378,0.44563133,2.55436867,0.23797094,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,15,417,407,2.000000,0.18359809,0.36719619,1.63280381,0.23797094,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,19,417,412,3.000000,0.23385149,0.70155448,2.29844552,0.23797094,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,20,417,413,1.000000,0.18417067,0.18417067,0.81582933,0.23797094,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,21,417,414,1.000000,0.31285440,0.31285440,0.68714560,0.23797094,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,22,417,415,1.000000,0.57631320,0.57631320,0.42368680,0.23797094,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,23,417,416,2.000000,0.22529588,0.45059176,1.54940824,0.23797094,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,25,417,418,1.000000,0.32151951,0.32151951,0.67848049,0.23797094,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,26,417,419,5.000000,0.45774270,2.28871349,2.71128651,0.23797094,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,27,417,420,1.000000,0.33009544,0.33009544,0.66990456,0.23797094,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,28,417,421,1.000000,0.24027523,0.24027523,0.75972477,0.23797094,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
24,29,417,423,1.000000,0.26704247,0.26704247,0.73295753,0.23797094,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,2,418,393,1.000000,0.27864447,0.27864447,0.72135553,0.41743330,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,3,418,394,5.000000,0.31742544,1.58712720,3.41287280,0.41743330,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,4,418,395,1.000000,0.36097583,0.36097583,0.63902417,0.41743330,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,8,418,399,1.000000,0.44656368,0.44656368,0.55343632,0.41743330,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,10,418,402,1.000000,0.36763583,0.36763583,0.63236417,0.41743330,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,13,418,405,1.000000,0.47313909,0.47313909,0.52686091,0.41743330,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,14,418,406,1.000000,0.22620280,0.22620280,0.77379720,0.41743330,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,19,418,412,1.000000,0.39314323,0.39314323,0.60685677,0.41743330,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,20,418,413,2.000000,0.28853383,0.57706766,1.42293234,0.41743330,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,21,418,414,1.000000,0.39979435,0.39979435,0.60020565,0.41743330,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,22,418,415,1.000000,0.59221502,0.59221502,0.40778498,0.41743330,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,23,418,416,1.000000,0.35424661,0.35424661,0.64575339,0.41743330,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,24,418,417,2.000000,0.37314960,0.74629920,1.25370080,0.41743330,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,26,418,419,13.000000,0.52137306,6.77784979,6.22215021,0.41743330,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,27,418,420,3.000000,0.41222813,1.23668439,1.76331561,0.41743330,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
25,28,418,421,3.000000,0.27480977,0.82442932,2.17557068,0.41743330,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,1,419,392,2.000000,0.70257301,1.40514603,0.59485397,0.69803216,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,2,419,393,8.000000,0.40148226,3.21185805,4.78814195,0.69803216,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,3,419,394,6.000000,0.49719307,2.98315844,3.01684156,0.69803216,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,4,419,395,5.000000,0.42078015,2.10390076,2.89609924,0.69803216,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,5,419,396,3.000000,0.50247107,1.50741320,1.49258680,0.69803216,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,6,419,397,6.000000,0.43205268,2.59231609,3.40768391,0.69803216,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,7,419,398,2.000000,0.61507116,1.23014232,0.76985768,0.69803216,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,8,419,399,12.000000,0.64950438,7.79405254,4.20594746,0.69803216,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,9,419,401,1.000000,0.39659364,0.39659364,0.60340636,0.69803216,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,10,419,402,6.000000,0.44148775,2.64892647,3.35107353,0.69803216,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,11,419,403,3.000000,0.46379314,1.39137941,1.60862059,0.69803216,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,12,419,404,8.000000,0.42728888,3.41831105,4.58168895,0.69803216,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,13,419,405,3.000000,0.59512584,1.78537752,1.21462248,0.69803216,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,14,419,406,9.000000,0.41317246,3.71855211,5.28144789,0.69803216,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,15,419,407,1.000000,0.45283274,0.45283274,0.54716726,0.69803216,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,16,419,408,1.000000,0.44140248,0.44140248,0.55859752,0.69803216,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,17,419,409,3.000000,0.47439576,1.42318728,1.57681272,0.69803216,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,18,419,410,7.000000,0.52019230,3.64134611,3.35865389,0.69803216,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,19,419,412,15.000000,0.46808731,7.02130964,7.97869036,0.69803216,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,20,419,413,30.000000,0.50231175,15.06935239,14.93064761,0.69803216,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,21,419,414,15.000000,0.49852777,7.47791654,7.52208346,0.69803216,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,22,419,415,10.000000,0.75344398,7.53443984,2.46556016,0.69803216,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,23,419,416,3.000000,0.47880776,1.43642327,1.56357673,0.69803216,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,24,419,417,5.000000,0.48289964,2.41449818,2.58550182,0.69803216,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,25,419,418,9.000000,0.52552238,4.72970141,4.27029859,0.69803216,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,27,419,420,34.000000,0.62225420,21.15664275,12.84335725,0.69803216,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,28,419,421,20.000000,0.42602349,8.52046977,11.47953023,0.69803216,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,29,419,423,3.000000,0.51711312,1.55133935,1.44866065,0.69803216,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
26,30,419,424,1.000000,0.51595011,0.51595011,0.48404989,0.69803216,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,2,420,393,3.000000,0.35235203,1.05705609,1.94294391,0.49510182,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,3,420,394,1.000000,0.38502359,0.38502359,0.61497641,0.49510182,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,4,420,395,6.000000,0.31637225,1.89823352,4.10176648,0.49510182,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,5,420,396,1.000000,0.42994686,0.42994686,0.57005314,0.49510182,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,6,420,397,4.000000,0.39442985,1.57771940,2.42228060,0.49510182,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,8,420,399,2.000000,0.47819491,0.95638981,1.04361019,0.49510182,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,10,420,402,1.000000,0.42235974,0.42235974,0.57764026,0.49510182,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,11,420,403,1.000000,0.41218460,0.41218460,0.58781540,0.49510182,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,12,420,404,1.000000,0.38735665,0.38735665,0.61264335,0.49510182,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,13,420,405,2.000000,0.48377382,0.96754764,1.03245236,0.49510182,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,14,420,406,4.000000,0.25358597,1.01434389,2.98565611,0.49510182,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,16,420,408,1.000000,0.41770358,0.41770358,0.58229642,0.49510182,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,17,420,409,1.000000,0.36214935,0.36214935,0.63785065,0.49510182,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,18,420,410,3.000000,0.38672882,1.16018647,1.83981353,0.49510182,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,19,420,412,3.000000,0.44656909,1.33970726,1.66029274,0.49510182,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,20,420,413,11.000000,0.32025343,3.52278776,7.47721224,0.49510182,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,21,420,414,6.000000,0.46075856,2.76455137,3.23544863,0.49510182,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,22,420,415,4.000000,0.69450066,2.77800265,1.22199735,0.49510182,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,25,420,418,2.000000,0.45929280,0.91858560,1.08141440,0.49510182,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,26,420,419,35.000000,0.59837444,20.94310533,14.05689467,0.49510182,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,28,420,421,10.000000,0.31241548,3.12415477,6.87584523,0.49510182,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
27,29,420,423,2.000000,0.35939763,0.71879526,1.28120474,0.49510182,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,1,421,392,3.000000,0.42085376,1.26256129,1.73743871,0.17701773,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,2,421,393,3.000000,0.21643751,0.64931253,2.35068747,0.17701773,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,3,421,394,10.000000,0.20315210,2.03152103,7.96847897,0.17701773,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,4,421,395,3.000000,0.15900195,0.47700585,2.52299415,0.17701773,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,5,421,396,3.000000,0.31498405,0.94495215,2.05504785,0.17701773,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,6,421,397,6.000000,0.21931078,1.31586469,4.68413531,0.17701773,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,7,421,398,5.000000,0.41325382,2.06626908,2.93373092,0.17701773,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,8,421,399,6.000000,0.36460452,2.18762713,3.81237287,0.17701773,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,10,421,402,1.000000,0.22990082,0.22990082,0.77009918,0.17701773,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,11,421,403,1.000000,0.23699679,0.23699679,0.76300321,0.17701773,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,12,421,404,4.000000,0.20569794,0.82279176,3.17720824,0.17701773,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,13,421,405,2.000000,0.31975938,0.63951876,1.36048124,0.17701773,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,14,421,406,7.000000,0.13338386,0.93368705,6.06631295,0.17701773,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,15,421,407,1.000000,0.12003754,0.12003754,0.87996246,0.17701773,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,16,421,408,1.000000,0.26670511,0.26670511,0.73329489,0.17701773,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,17,421,409,2.000000,0.20973203,0.41946405,1.58053595,0.17701773,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,18,421,410,6.000000,0.26431128,1.58586770,4.41413230,0.17701773,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,19,421,412,10.000000,0.20611177,2.06111772,7.93888228,0.17701773,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,20,421,413,17.000000,0.22363285,3.80175848,13.19824152,0.17701773,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,21,421,414,6.000000,0.30080223,1.80481337,4.19518663,0.17701773,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,22,421,415,5.000000,0.52769746,2.63848732,2.36151268,0.17701773,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,23,421,416,1.000000,0.18908951,0.18908951,0.81091049,0.17701773,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,24,421,417,1.000000,0.23340874,0.23340874,0.76659126,0.17701773,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,25,421,418,3.000000,0.25970944,0.77912831,2.22087169,0.17701773,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,26,421,419,22.000000,0.48029983,10.56659633,11.43340367,0.17701773,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,27,421,420,9.000000,0.31713881,2.85424932,6.14575068,0.17701773,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,29,421,423,7.000000,0.27136080,1.89952563,5.10047437,0.17701773,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
28,30,421,424,1.000000,0.25279294,0.25279294,0.74720706,0.17701773,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,1,423,392,1.000000,0.55070186,0.55070186,0.44929814,0.30008886,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,2,423,393,2.000000,0.27371476,0.54742952,1.45257048,0.30008886,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,3,423,394,3.000000,0.23699812,0.71099435,2.28900565,0.30008886,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,4,423,395,6.000000,0.26433664,1.58601983,4.41398017,0.30008886,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
